loop-location,icc-parallel,loop-absolute-size,loop-payload-fraction,loop-proper-sccs-number,loop-critical-payload-fraction,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(380),0,26,0.7308,0,0,0.3774,0.01887,0,0,16,16,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(393),0,26,0.7308,0,0,0.3774,0.01887,0,0,16,16,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(398),0,26,0.7308,0,0,0.3774,0.01887,0,0,16,16,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(343),0,26,0.7308,0,0,0.3774,0.01887,0,0,16,16,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(333),1,13,0.3846,0,0,0.2222,0.03704,0,0,2,2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(324),1,32,0.4375,1,0.3571,0.2245,0.02041,0,0,17,11,6,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(326),0,14,0.5,0,0,0.2759,0.03448,0,0,4,4,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(318),1,31,0.6774,0,0,0.3582,0.04478,0,0,18,18,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(46),1,12,0.4167,0,0,0.24,0.04,0,0,2,2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(66),1,1251,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(67),0,1240,0.0871,1,0.7963,0.001063,0.0004832,0.002444,0,3273,1625,1624,3248,1624,1624
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(172),0,58,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(196),0,44,0.8182,1,0.3611,0.3762,0.0198,0.06977,0.06977,43,37,6,22,16,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(184),0,85,0.3412,3,0.5862,0.1649,0.01031,0.02273,0.02273,44,27,17,34,17,17
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(217),0,44,0.8182,1,0.3611,0.3762,0.0198,0.06977,0.06977,43,37,6,22,16,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(205),0,85,0.3412,3,0.5862,0.1649,0.01031,0.02273,0.02273,44,27,17,34,17,17
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(238),0,44,0.8182,1,0.3611,0.3762,0.0198,0.06977,0.06977,43,37,6,22,16,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(226),0,85,0.1647,1,0.5714,0.1134,0.04124,0.05,0.05,20,13,7,14,7,7
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(258),0,44,0.8182,1,0.3611,0.3762,0.0198,0.06977,0.06977,43,37,6,22,16,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(247),0,85,0.3412,3,0.5862,0.1649,0.01031,0.02273,0.02273,44,27,17,34,17,17
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(100),1,162,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(125),0,265,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(173),0,48,0.8333,1,0.325,0.3853,0.01835,0.06383,0.06383,47,41,6,22,16,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(186),0,63,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(207),0,63,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(228),0,63,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(249),0,63,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(101),0,151,0.08609,1,0.7692,0.02778,0,0,0,32,16,16,32,16,16
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(132),0,66,0.4545,3,0.5333,0.2222,0.01235,0.02273,0.02273,44,28,16,32,16,16
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(141),0,116,0.5,1,0.7069,0.2036,0.00905,0.03676,0.03676,136,86,50,122,72,50
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(160),0,66,0.4545,3,0.5333,0.2222,0.01235,0.02273,0.02273,44,28,16,32,16,16
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(187),0,53,0.8491,1,0.3556,0.3852,0.01639,0.09091,0.09091,55,48,7,28,21,7
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(208),0,53,0.8491,1,0.3556,0.3852,0.01639,0.09091,0.09091,55,48,7,28,21,7
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(229),0,53,0.8491,1,0.3556,0.3852,0.01639,0.09091,0.09091,55,48,7,28,21,7
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(250),0,53,0.8491,1,0.3556,0.3852,0.01639,0.09091,0.09091,55,48,7,28,21,7
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(102),1,140,0.2857,3,0.5,0.2147,0.06806,0.05556,0.05556,90,56,34,69,35,34
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(134),0,42,0.8095,1,0.3235,0.3711,0.02062,0.09756,0.09756,41,36,5,20,15,5
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(150),0,65,0.4615,3,0.5333,0.2222,0.01235,0.02273,0.02273,44,28,16,32,16,16
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(162),0,42,0.8095,1,0.3235,0.3711,0.02062,0.09756,0.09756,41,36,5,20,15,5
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(111),1,90,0.2444,1,0.2727,0.24,0.01333,0,0,28,20,8,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(152),0,41,0.8049,1,0.303,0.3684,0.02105,0.1,0.1,40,35,5,19,14,5
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(113),0,66,0.8788,2,0.1207,0.4286,0.01429,0.1,0.1,60,57,3,10,7,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(293),1,1555,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(294),0,1544,0.08938,2,0.7246,0.002625,0.000975,0.002818,0,2839,1412,1403,2806,1403,1403
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(436),0,72,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(468),0,59,0.8644,1,0.4314,0.3813,0.01439,0.07576,0.07576,66,55,11,39,28,11
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(451),0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(497),0,59,0.8644,1,0.4314,0.3813,0.01439,0.07576,0.07576,66,55,11,39,28,11
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(480),0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(526),0,59,0.8644,1,0.4314,0.3813,0.01439,0.07576,0.07576,66,55,11,39,28,11
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(509),0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(555),0,59,0.8644,1,0.4314,0.3813,0.01439,0.07576,0.07576,66,55,11,39,28,11
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(538),0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(339),1,196,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(372),0,349,0.06017,2,0.8571,0.007947,0.001325,0,0,56,28,28,56,28,28
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(437),0,62,0.871,1,0.3889,0.3862,0.01379,0.07246,0.07246,69,58,11,38,27,11
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(452),0,88,0.4091,1,0.6389,0.2549,0.05229,0.01515,0.01515,66,45,21,55,34,21
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(481),0,88,0.4318,1,0.6053,0.2418,0.02614,0.04286,0.04286,70,49,21,55,34,21
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(510),0,88,0.4091,1,0.6389,0.2549,0.05229,0.01515,0.01515,66,45,21,55,34,21
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(539),0,88,0.4318,1,0.6053,0.2418,0.02614,0.04286,0.04286,70,49,21,55,34,21
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(341),1,183,0.3169,3,0.5,0.1579,0.04334,0.03846,0.03846,156,93,63,127,64,63
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(374),0,336,0.3899,2,0.7405,0.08221,0.003681,0.01292,0.01292,619,336,283,589,306,283
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(454),1,40,0.8,2,0.2188,0.3864,0.02273,0.1176,0.1176,34,31,3,10,7,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(483),1,40,0.8,2,0.2188,0.3864,0.02273,0.1176,0.1176,34,31,3,10,7,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(512),1,40,0.8,2,0.2188,0.3864,0.02273,0.1176,0.1176,34,31,3,10,7,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(541),1,40,0.8,2,0.2188,0.3864,0.02273,0.1176,0.1176,34,31,3,10,7,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(351),1,42,0.8095,2,0.2059,0.3913,0.02174,0.1111,0.1111,36,33,3,10,7,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(360),0,77,0.4286,2,0.4242,0.2547,0.01887,0.03922,0.03922,51,35,16,35,19,16
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(377),0,152,0.5197,2,0.5696,0.2158,0.007194,0.03448,0.03448,174,112,62,143,81,62
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(416),0,110,0.5636,3,0.5806,0.2753,0.005618,0.02778,0.02778,108,73,35,84,49,35
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(362),1,42,0.8095,2,0.2059,0.3913,0.02174,0.1111,0.1111,36,33,3,10,7,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(392),0,84,0.631,2,0.5094,0.298,0.006623,0.03448,0.03448,87,61,26,64,38,26
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(419),1,55,0.8182,2,0.1333,0.4083,0.03333,0.04444,0.04444,45,43,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(394),1,33,0.7576,1,0.12,0.3803,0.02817,0.04167,0.04167,24,23,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(288),1,14,0.1429,0,0,0.06061,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(599),1,24,0.6667,1,0.1875,0.3396,0.03774,0.06667,0.06667,15,14,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(593),1,24,0.6667,1,0.1875,0.3396,0.03774,0.06667,0.06667,15,14,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(588),1,24,0.6667,1,0.1875,0.3396,0.03774,0.06667,0.06667,15,14,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(662),1,21,0.619,1,0.2308,0.3191,0.04255,0.08333,0.08333,12,11,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(657),1,42,0.2143,1,0.6667,0.09091,0,0,0,16,8,8,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(650),1,21,0.619,1,0.2308,0.3191,0.04255,0.08333,0.08333,12,11,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(644),1,42,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(645),0,32,0.75,1,0.2083,0.3662,0.02817,0.16,0.16,25,23,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(637),1,24,0.6667,1,0.1875,0.3396,0.03774,0.06667,0.06667,15,14,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(632),1,21,0.619,1,0.2308,0.3191,0.04255,0.08333,0.08333,12,11,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(624),1,53,0.3962,2,0.5238,0.1948,0.02597,0.05556,0.05556,36,22,14,29,15,14
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(694),0,86,0.1977,1,0.4706,0.1296,0.04938,0.09375,0.09375,32,22,10,23,13,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(697),1,51,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(698),0,41,0.8049,1,0.1818,0.3846,0.02198,0.1111,0.1111,36,33,3,11,8,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(684),1,76,0.3553,2,0.5556,0.1562,0.01562,0.06061,0.06061,66,39,27,55,28,27
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(687),1,50,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(688),0,40,0.8,1,0.1562,0.3908,0.02299,0.1212,0.1212,33,31,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(715),0,47,0.1915,1,0.6667,0.08696,0,0,0,16,8,8,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(716),0,37,0.7838,1,0.2069,0.3735,0.0241,0.125,0.125,32,29,3,11,8,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(767),1,79,0.3671,2,0.5172,0.1818,0.02479,0.05556,0.05556,54,34,20,43,23,20
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(769),1,51,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(770),1,41,0.8049,1,0.1818,0.3846,0.02198,0.1111,0.1111,36,33,3,11,8,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(760),1,66,0.1667,1,0.7273,0.06897,0,0,0,24,12,12,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(761),1,56,0.8214,1,0.2174,0.3937,0.0315,0.1176,0.1176,51,47,4,17,13,4
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(740),1,112,0.1161,2,0.6923,0.06417,0.02674,0.12,0.12,25,15,10,21,11,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(748),1,50,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(749),0,40,0.8,1,0.1562,0.3908,0.02299,0.1212,0.1212,33,31,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(821),1,79,0.3671,2,0.5172,0.1818,0.02479,0.05556,0.05556,54,34,20,43,23,20
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(823),1,51,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(824),1,41,0.8049,1,0.1818,0.3846,0.02198,0.1111,0.1111,36,33,3,11,8,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(812),1,65,0.1692,1,0.7273,0.06897,0,0,0,24,12,12,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(813),1,55,0.8182,1,0.2,0.392,0.032,0.12,0.12,50,46,4,16,12,4
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(795),1,112,0.1161,2,0.6923,0.06417,0.02674,0.12,0.12,25,15,10,21,11,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(799),0,34,0.7647,1,0.1154,0.3836,0.0274,0.12,0.12,25,24,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(803),1,50,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(804),0,40,0.8,1,0.1562,0.3908,0.02299,0.1212,0.1212,33,31,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(850),1,573,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(851),0,562,0.4359,10,0.3796,0.1407,0.0179,0.04661,0.04237,944,550,382,780,398,382
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(878),0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(890),0,57,0.8596,3,0.2449,0.4016,0.01575,0.1786,0.1786,56,49,7,18,11,7
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(901),0,57,0.8596,3,0.2449,0.4016,0.01575,0.1786,0.1786,56,49,7,18,11,7
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(912),0,57,0.8596,3,0.2449,0.4016,0.01575,0.1786,0.1786,56,49,7,18,11,7
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(923),0,57,0.8596,3,0.2449,0.4016,0.01575,0.1786,0.1786,56,49,7,18,11,7
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(879),0,60,0.8667,3,0.2115,0.406,0.01504,0.1695,0.1695,59,52,7,17,10,7
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(845),1,13,0.3846,0,0,0.2222,0.03704,0,0,2,2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(964),1,654,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(965),0,643,0.4526,10,0.4227,0.1236,0.01351,0.04559,0.04255,1316,752,552,1128,576,552
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(997),0,79,0.1139,1,0.6667,0.06667,0,0,0,16,8,8,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(1010),0,66,0.8788,3,0.2931,0.3947,0.01316,0.1944,0.1944,72,61,11,28,17,11
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(1022),0,66,0.8788,3,0.2931,0.3947,0.01316,0.1944,0.1944,72,61,11,28,17,11
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(1034),0,66,0.8788,3,0.2931,0.3947,0.01316,0.1944,0.1944,72,61,11,28,17,11
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(1046),0,66,0.8788,3,0.2931,0.3947,0.01316,0.1944,0.1944,72,61,11,28,17,11
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(998),0,69,0.8841,3,0.2623,0.3987,0.01266,0.1867,0.1867,75,64,11,27,16,11
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(959),1,13,0.3846,0,0,0.2222,0.03704,0,0,2,2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(955),1,13,0.3846,0,0,0.2222,0.03704,0,0,2,2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/ua.c(452),0,60,0.7833,1,0.1277,0.2574,0.02941,0.1324,0.08824,68,44,8,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/ua.c(446),1,14,0.4286,0,0,0.2581,0.06452,0,0,3,3,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/ua.c(347),1,236,0.3856,5,0.4835,0.1101,0.004405,0.02422,0.01384,289,147,126,256,130,126
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/ua.c(354),1,14,0.2857,0,0,0.1724,0.03448,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/ua.c(373),1,22,0.5455,0,0,0.3061,0.06122,0,0,9,9,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/ua.c(379),1,79,0.1266,1,0.7,0.04545,0,0,0,20,10,10,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/ua.c(398),1,35,0.2571,1,0.6667,0.1,0,0,0,16,8,8,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/ua.c(380),1,68,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/ua.c(399),0,24,0.3333,0,0,0.1837,0.02041,0,0,4,4,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/ua.c(381),1,58,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/ua.c(382),1,48,0.8125,1,0.07692,0.4078,0.02913,0.07895,0.07895,38,37,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/ua.c(314),1,10,0.3,0,0,0.1905,0.04762,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/ua.c(288),0,5,0.2,0,0,0.125,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/ua.c(286),0,5,0.2,0,0,0.125,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/ua.c(284),0,5,0.2,0,0,0.125,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/utils.c(45),1,20,0.55,1,0.2727,0.2889,0.04444,0.2,0.2,10,9,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/utils.c(59),1,15,0.4667,0,0,0.2581,0.03226,0,0,4,4,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/utils.c(72),1,15,0.4667,0,0,0.2581,0.03226,0,0,4,4,0,0,0,0
